LineId,Level,Content,EventId,EventTemplate,ParameterList,BlockId
1,[INFO],Fetched current monotonic time,7e8e4577,Fetched current monotonic time,[],4cf8a980_1
1,[INFO],Nodes are empty for write pipeline of block-12345,ced2eda5,Nodes are empty for write pipeline of block-<*>,['12345'],2003f395_1
2,[DEBUG],"Pipeline = [node01, node02], DataStreamerInstance",307f422c,"Pipeline = <*>, DataStreamerInstance","['[node01, node02]']",2003f395_1
3,[INFO],Resetting internal error state,21a26899,Resetting internal error state,[],2003f395_1
4,[INFO],Waiting for restart condition,d21bfc04,Waiting for restart condition,[],2003f395_1
5,[INFO],Proceeding without wait,78e40130,Proceeding without wait,[],2003f395_1
1,[WARN],Abandoning block block-12345,d68077d0,Abandoning block block-<*>,['12345'],49a530e1_1
2,[WARN],Excluding datanode datanode-01,4ce5df91,Excluding datanode datanode-<*>,['01'],49a530e1_1
3,[INFO],Nodes are empty for write pipeline of block block-67890,2248112f,Nodes are empty for write pipeline of block block-<*>,['67890'],49a530e1_1
4,[DEBUG],"Pipeline = [datanode-02, datanode-03], restartingNode",1dde3f65,"Pipeline = <*>, restartingNode","['[datanode-02, datanode-03]']",49a530e1_1
5,[INFO],Resetting internal error state,21a26899,Resetting internal error state,[],49a530e1_1
6,[INFO],Restarting node due to timeout,44dd6884,Restarting node due to timeout,[],49a530e1_1
1,[INFO],Fetched 128MB block from namenode01,39521d5a,Fetched <*>MB block from namenode<*>,"['128', '01']",300f0414_1
2,[ERROR],Access denied to path /user/test,658cc3ae,Access denied to path <*>,['/user/test'],300f0414_1
1,[WARN],Datanode 3 did not restart within 30000 ms: node-03,572d4aae,Datanode <*> did not restart within <*> ms: node-<*>,"['3', '30000', '03']",83761ad5_1
2,[ERROR],Illegal state exception: error=false while checking restarting node deadline,bd7a367d,Illegal state exception: error=false while checking restarting node deadline,[],83761ad5_1
1,[DEBUG],ENTRY,5d5fa847,ENTRY,[],bccbdbcd_1
2,[DEBUG],RETURN,a2bec276,RETURN,[],bccbdbcd_1
3,[DEBUG],EXIT,a42b2fb0,EXIT,[],bccbdbcd_1
4,[DEBUG],ENTRY,5d5fa847,ENTRY,[],bccbdbcd_1
5,[DEBUG],RETURN,a2bec276,RETURN,[],bccbdbcd_1
6,[DEBUG],EXIT,a42b2fb0,EXIT,[],bccbdbcd_1
7,[DEBUG],ENTRY,5d5fa847,ENTRY,[],bccbdbcd_1
8,[DEBUG],CALL: updatePipeline,3a6d7007,CALL: updatePipeline,[],bccbdbcd_1
9,[DEBUG],EXIT,a42b2fb0,EXIT,[],bccbdbcd_1
10,[DEBUG],ENTRY,5d5fa847,ENTRY,[],bccbdbcd_1
11,[DEBUG],EXIT,a42b2fb0,EXIT,[],bccbdbcd_1
1,[INFO],nodes are empty for write pipeline of block-01,8582117b,nodes are empty for write pipeline of block-<*>,['01'],bccbdbcd_2
2,[DEBUG],"pipeline = [node01, node02], DataStreamerInstance",23c41b9b,"pipeline = <*>, DataStreamerInstance","['[node01, node02]']",bccbdbcd_2
3,[INFO],Resetting internal error state,21a26899,Resetting internal error state,[],bccbdbcd_2
4,[INFO],Waiting for restarting node,7b658574,Waiting for restarting node,[],bccbdbcd_2
5,[INFO],Proceeding without waiting,58a94184,Proceeding without waiting,[],bccbdbcd_2
1,[WARN],"Could not get block locations. Source file ""/user/data/file01"" - Aborting...",435307e3,Could not get block locations. Source file <*> - Aborting...,"['""/user/data/file01""']",3a4fb26e_1
2,[DEBUG],Pipeline setup initiated,951ceb45,Pipeline setup <*>,['initiated'],3a4fb26e_1
3,[DEBUG],Pipeline setup completed,951ceb45,Pipeline setup <*>,['completed'],3a4fb26e_1
1,[DEBUG],"Nodes [node01, node02] storageTypes [SSD, HDD] storageIDs [id123, id456]",71a967cb,Nodes <*> storageTypes <*> storageIDs <*>,"['[node01, node02]', '[SSD, HDD]', '[id123, id456]']",3b504348_1
1,[INFO],Fetched 128MB block from namenode01,39521d5a,Fetched <*>MB block from namenode<*>,"['128', '01']",a4f7bfe4_1
2,[ERROR],Access denied to path /user/test,658cc3ae,Access denied to path <*>,['/user/test'],a4f7bfe4_1
1,[INFO],Fetched 128MB block from namenode01,39521d5a,Fetched <*>MB block from namenode<*>,"['128', '01']",4f9e9aad_1
2,[ERROR],Access denied to path /user/test,658cc3ae,Access denied to path <*>,['/user/test'],4f9e9aad_1
1,[INFO],Fetched 128MB block from namenode01,39521d5a,Fetched <*>MB block from namenode<*>,"['128', '01']",46c5c85e_1
2,[ERROR],Access denied to path /user/test,658cc3ae,Access denied to path <*>,['/user/test'],46c5c85e_1
1,[INFO],Node check condition evaluated,e3d505dc,Node check condition evaluated,[],fa7bbe1f_1
2,[INFO],Node marked status: false,225be9fa,Node marked status: false,[],fa7bbe1f_1
1,[INFO],Fetched 128MB block from namenode01,39521d5a,Fetched <*>MB block from namenode<*>,"['128', '01']",87305a40_1
2,[ERROR],Access denied to path /user/test,658cc3ae,Access denied to path <*>,['/user/test'],87305a40_1
1,[DEBUG],"Closing old block 1024, block",1362502d,"Closing old block <*>, block",['1024'],33220b2e_1
2,[DEBUG],"Thread interrupted, InterruptedException",60d22c78,"Thread interrupted, InterruptedException",[],33220b2e_1
1,[INFO],Node status check initiated,ca506ab7,Node status check initiated,[],4815f777_1
2,[INFO],Waiting for node restart to complete,5832d652,Waiting for node restart to complete,[],4815f777_1
3,[INFO],Node restart completed successfully,cc62edd9,Node restart completed successfully,[],4815f777_1
1,[INFO],Fetched 128MB block from namenode01,39521d5a,Fetched <*>MB block from namenode<*>,"['128', '01']",d8681342_1
2,[ERROR],Access denied to path /user/test,658cc3ae,Access denied to path <*>,['/user/test'],d8681342_1
1,[DEBUG],Thread interrupted,2ab078e1,Thread interrupted,[],ff16b5ef_1
1,[DEBUG],"Thread interrupted, exception occurred",f6711099,"Thread interrupted, exception occurred",[],140856cf_1
2,[DEBUG],"Pipeline stage is PIPELINE_SETUP_CREATE, current state is active",b10e735d,<*> <*> <*> <*> current state is active,"['Pipeline', 'stage is PIPELINE_SETUP_CREATE,']",140856cf_1
3,[DEBUG],"Start processing datanode/external error, current state is active",b10e735d,<*> <*> <*> <*> current state is active,"['Start', 'processing datanode/external error,']",140856cf_1
4,[DEBUG],Closing old block block-01,7b37f1b8,Closing old block block-<*>,['01'],140856cf_1
5,[DEBUG],"Initializing data streaming with nodes [node1, node2], storage types [DISK, SSD], storage IDs [id1, id2]",6c50ee13,"Initializing data streaming with nodes <*>, storage types <*>, storage IDs <*>","['[node1, node2]', '[DISK, SSD]', '[id1, id2]']",140856cf_1
6,[WARN],Abandoning block block-02,d68077d0,Abandoning block block-<*>,['02'],140856cf_1
7,[WARN],Excluding datanode badNode-01,507d4a21,Excluding datanode badNode-<*>,['01'],140856cf_1
8,[INFO],Nodes are empty for write pipeline of block-03,ced2eda5,Nodes are empty for write pipeline of block-<*>,['03'],140856cf_1
9,[DEBUG],"Pipeline = [node3, node4], current state is active",930758bb,"Pipeline = <*>, current state is active","['[node3, node4]']",140856cf_1
10,[INFO],Resetting internal error state,21a26899,Resetting internal error state,[],140856cf_1
11,[INFO],Restarting node due to error recovery,ce168717,Restarting node due to error recovery,[],140856cf_1
1,[INFO],Fetched 128MB block from namenode01,39521d5a,Fetched <*>MB block from namenode<*>,"['128', '01']",78a850f6_1
2,[ERROR],Access denied to path /user/test,658cc3ae,Access denied to path <*>,['/user/test'],78a850f6_1
1,[INFO],Fetched 128MB block from namenode01,39521d5a,Fetched <*>MB block from namenode<*>,"['128', '01']",e426088d_1
2,[ERROR],Access denied to path /user/test,658cc3ae,Access denied to path <*>,['/user/test'],e426088d_1
1,[DEBUG],Reported block blk_12345 on datanode01 size 128MB replicaState = FINALIZED,fbc3d936,Reported block blk_<*> on datanode<*> size <*>MB replicaState = FINALIZED,"['12345', '01', '128']",52e22579_1
2,[DEBUG],In memory blockUCState = UNDER_CONSTRUCTION,fe2dbd0d,In memory blockUCState = UNDER_CONSTRUCTION,[],52e22579_1
1,[INFO],Fetched 128MB block from namenode01,39521d5a,Fetched <*>MB block from namenode<*>,"['128', '01']",459fce37_1
2,[ERROR],Access denied to path /user/test,658cc3ae,Access denied to path <*>,['/user/test'],459fce37_1
1,[INFO],Moved block to head successfully,68342917,Moved block to head successfully,[],2699afdf_1
1,[INFO],Fetched 128MB block from namenode01,39521d5a,Fetched <*>MB block from namenode<*>,"['128', '01']",97d385b8_1
2,[ERROR],Access denied to path /user/test,658cc3ae,Access denied to path <*>,['/user/test'],97d385b8_1
1,[INFO],Fetched 128MB block from namenode01,39521d5a,Fetched <*>MB block from namenode<*>,"['128', '01']",8e71fe7a_1
2,[ERROR],Access denied to path /user/test,658cc3ae,Access denied to path <*>,['/user/test'],8e71fe7a_1
1,[DEBUG],Reported block blk_12345 on datanode01 size 128MB replicaState = FINALIZED,fbc3d936,Reported block blk_<*> on datanode<*> size <*>MB replicaState = FINALIZED,"['12345', '01', '128']",afcabafb_1
2,[INFO],Collecting blocks not reported,3ffa18f5,Collecting blocks not reported,[],afcabafb_1
1,[DEBUG],Reported block blk_67890 on datanode02 size 256MB replicaState = UNDER_CONSTRUCTION,3de44ebb,Reported block blk_<*> on datanode<*> size <*>MB replicaState = UNDER_CONSTRUCTION,"['67890', '02', '256']",afcabafb_2
2,[DEBUG],In memory blockUCState = COMMITTED,07349d63,In memory blockUCState = COMMITTED,[],afcabafb_2
1,[INFO],Fetched storage info for block blk_78901,892e1f25,Fetched storage info for block blk_<*>,['78901'],afcabafb_3
1,[INFO],Removed storage info for block blk_89012,df3e9daf,Removed storage info for block blk_<*>,['89012'],afcabafb_4
1,[INFO],Fetched 128MB block from namenode01,39521d5a,Fetched <*>MB block from namenode<*>,"['128', '01']",a0b02421_1
2,[ERROR],Access denied to path /user/test,658cc3ae,Access denied to path <*>,['/user/test'],a0b02421_1
1,[INFO],Fetched 128MB block from namenode01,39521d5a,Fetched <*>MB block from namenode<*>,"['128', '01']",4664c9fd_1
2,[ERROR],Access denied to path /user/test,658cc3ae,Access denied to path <*>,['/user/test'],4664c9fd_1
1,[INFO],Fetched 128MB block from namenode01,39521d5a,Fetched <*>MB block from namenode<*>,"['128', '01']",c7f75db9_1
2,[ERROR],Access denied to path /user/test,658cc3ae,Access denied to path <*>,['/user/test'],c7f75db9_1
1,[INFO],Checked if file is striped,8f3a15c6,Checked if file is striped,[],0d5cf8ce_1
1,[INFO],Fetched 128MB block from namenode01,39521d5a,Fetched <*>MB block from namenode<*>,"['128', '01']",cae39118_1
2,[ERROR],Access denied to path /user/test,658cc3ae,Access denied to path <*>,['/user/test'],cae39118_1
1,[INFO],Fetched 128MB block from namenode01,39521d5a,Fetched <*>MB block from namenode<*>,"['128', '01']",2a93eca4_1
2,[ERROR],Access denied to path /user/test,658cc3ae,Access denied to path <*>,['/user/test'],2a93eca4_1
1,[INFO],"Safe mode is off, no operation performed",939bf53c,"Safe mode is off, no operation performed",[],21f25770_1
2,[DEBUG],Block is complete and safe mode check initiated,d3658f2c,Block is complete and safe mode check initiated,[],21f25770_1
3,[INFO],Block is not complete or safe mode conditions not met,c1f6c64d,Block is not complete or safe mode conditions not met,[],21f25770_1
1,[DEBUG],Calculating real data block number for committed/completed block,0f107261,<*> <*> data block number for <*> block,"['Calculating real', 'committed/completed']",21f25770_2
2,[INFO],Returning default data block number for uncommitted/incomplete block,0f107261,<*> <*> data block number for <*> block,"['Returning default', 'uncommitted/incomplete']",21f25770_2
1,[DEBUG],Block state change logged for block 128MB,ad3e7553,Block state change logged for block <*>MB,['128'],cb33f85a_1
2,[INFO],Decremented block statistics,354b103a,Decremented block statistics,[],cb33f85a_1
1,[DEBUG],Block completeness check,c6a72255,Block completeness check,[],ca7fbcf3_1
2,[INFO],Reconstruction update triggered,8b637409,Reconstruction <*> triggered,['update'],ca7fbcf3_1
3,[INFO],Reconstruction removal triggered,8b637409,Reconstruction <*> triggered,['removal'],ca7fbcf3_1
1,[DEBUG],Removing block from priority queue 0,da62a091,Removing block from priority queue <*>,['0'],ca7fbcf3_2
2,[DEBUG],Removing block from priority queue 1,da62a091,Removing block from priority queue <*>,['1'],ca7fbcf3_2
1,[INFO],Fetched 128MB block from namenode01,39521d5a,Fetched <*>MB block from namenode<*>,"['128', '01']",964c845c_1
2,[ERROR],Access denied to path /user/test,658cc3ae,Access denied to path <*>,['/user/test'],964c845c_1
1,[DEBUG],BLOCK* removeStoredBlock: block-123 has already been removed from node node-01,c0b8d601,BLOCK* removeStoredBlock: block-<*> has already been removed from node node-<*>,"['123', '01']",18c30f2e_1
2,[DEBUG],BLOCK* removeStoredBlock: block-123 removed from caching related lists on node node-01,1d6a48d6,BLOCK* removeStoredBlock: block-<*> removed from caching related lists on node node-<*>,"['123', '01']",18c30f2e_1
3,[INFO],"Safe mode is off, no operation performed",939bf53c,"Safe mode is off, no operation performed",[],18c30f2e_1
1,[DEBUG],BLOCK* removeStoredBlock: block-123 has already been removed from node node-01,c0b8d601,BLOCK* removeStoredBlock: block-<*> has already been removed from node node-<*>,"['123', '01']",18c30f2e_2
2,[DEBUG],BLOCK* removeStoredBlock: block-123 removed from caching related lists on node node-01,1d6a48d6,BLOCK* removeStoredBlock: block-<*> removed from caching related lists on node node-<*>,"['123', '01']",18c30f2e_2
3,[DEBUG],Block is complete and safe mode check initiated,d3658f2c,Block is complete and safe mode check initiated,[],18c30f2e_2
1,[DEBUG],BLOCK* removeStoredBlock: block-123 has already been removed from node node-01,c0b8d601,BLOCK* removeStoredBlock: block-<*> has already been removed from node node-<*>,"['123', '01']",18c30f2e_3
2,[DEBUG],BLOCK* removeStoredBlock: block-123 removed from caching related lists on node node-01,1d6a48d6,BLOCK* removeStoredBlock: block-<*> removed from caching related lists on node node-<*>,"['123', '01']",18c30f2e_3
3,[INFO],Block is not complete or safe mode conditions not met,c1f6c64d,Block is not complete or safe mode conditions not met,[],18c30f2e_3
1,[DEBUG],Removing block block-456 from priority queue 2,94c52c64,Removing block block-<*> from priority queue <*>,"['456', '2']",18c30f2e_4
1,[DEBUG],Removing block block-456 from priority queue 1,94c52c64,Removing block block-<*> from priority queue <*>,"['456', '1']",18c30f2e_5
1,[DEBUG],"BLOCK* ExcessRedundancyMap.remove(block-789, node-02)",05c4fe44,"BLOCK* ExcessRedundancyMap.remove(block-<*>, node-<*>)","['789', '02']",18c30f2e_6
1,[DEBUG],"BLOCK* ExcessRedundancyMap.remove(block-789, node-02)",05c4fe44,"BLOCK* ExcessRedundancyMap.remove(block-<*>, node-<*>)","['789', '02']",18c30f2e_7
1,[INFO],Fetched 128MB block from namenode01,39521d5a,Fetched <*>MB block from namenode<*>,"['128', '01']",54c1754e_1
2,[ERROR],Access denied to path /user/test,658cc3ae,Access denied to path <*>,['/user/test'],54c1754e_1
1,[DEBUG],Block state check: COMPLETE,c29a1d47,Block state check: COMPLETE,[],d51b1764_1
2,[ERROR],Cannot complete block: block does not satisfy minimal replication requirement.,98ab8f50,Cannot complete block: block does not satisfy minimal replication requirement.,[],d51b1764_1
3,[ERROR],Cannot complete block: block has not been COMMITTED by the client.,c3e37c12,Cannot complete block: block has not been COMMITTED by the client.,[],d51b1764_1
4,[INFO],Block successfully converted to complete.,9e9be4f2,Block successfully converted to complete.,[],d51b1764_1
1,[DEBUG],Block state check: COMMITTED or COMPLETE,22438562,Block state check: COMMITTED or COMPLETE,[],d51b1764_2
2,[DEBUG],Block state check: NOT COMMITTED or COMPLETE,efcb491d,Block state check: NOT COMMITTED or COMPLETE,[],d51b1764_2
1,[INFO],Safe mode status is OFF,3ebb798b,Safe mode status is OFF,[],2b8438c5_1
2,[DEBUG],Incrementing safe block count,441e62de,Incrementing safe block count,[],2b8438c5_1
3,[INFO],Startup progress updated,06dbb950,Startup progress updated,[],2b8438c5_1
4,[INFO],Safe block count unchanged,119085cf,Safe block count unchanged,[],2b8438c5_1
1,[INFO],Fetched 128MB block from namenode01,39521d5a,Fetched <*>MB block from namenode<*>,"['128', '01']",5545562d_1
2,[ERROR],Access denied to path /user/test,658cc3ae,Access denied to path <*>,['/user/test'],5545562d_1
1,[INFO],Fetched 128MB block from namenode01,39521d5a,Fetched <*>MB block from namenode<*>,"['128', '01']",169b52fd_1
2,[ERROR],Access denied to path /user/test,658cc3ae,Access denied to path <*>,['/user/test'],169b52fd_1
1,[TRACE],BLOCK processExtraRedundancyBlock: Postponing block-1024 since storage storage-01 does not yet have up-to-date information.,14dbe53d,BLOCK processExtraRedundancyBlock: Postponing block-<*> since storage storage-<*> does not yet have up-to-date information.,"['1024', '01']",220ab0f3_1
1,[DEBUG],BLOCK* invalidateBlock: block123 on datanode01,aa057bea,BLOCK* invalidateBlock: block<*> on datanode<*>,"['123', '01']",5b8b437f_1
2,[DEBUG],BLOCK* invalidateBlocks: postponing invalidation of block123 on datanode01 because 2 replica(s) are located on nodes with potentially out-of-date block reports,c1ca5fab,BLOCK* invalidateBlocks: postponing invalidation of block<*> on datanode<*> because <*> replica(s) are located on nodes with potentially out-of-date block reports,"['123', '01', '2']",5b8b437f_1
3,[DEBUG],"BLOCK* addToInvalidates: block123 [datanode01, datanode02]",1dc2dbaf,BLOCK* addToInvalidates: block<*> <*>,"['123 [datanode01, datanode02]']",5b8b437f_1
4,[DEBUG],BLOCK* invalidateBlocks: block123 on datanode01 listed for deletion.,d50b92d2,BLOCK* invalidateBlocks: block<*> on datanode<*> listed for deletion.,"['123', '01']",5b8b437f_1
1,[DEBUG],BLOCK* removeStoredBlock: block123 has already been removed from node datanode01,e22e1369,BLOCK* removeStoredBlock: block<*> has already been removed from node datanode<*>,"['123', '01']",5b8b437f_2
